RSS,Region,Nom_etablissement,Nom_installation,No_permis_installation,Nombre_de_civieres_fonctionnelles 						,Nombre_de_civieres_occupees,Nombre_de_patients_sur_civiere_plus_de_24_heures,Nombre_de_patients_sur_civiere_plus_de_48_heures						,Nombre_total_de_patients_presents_a_lurgence,Nombre_total_de_patients_en_attente_de_PEC,DMS_sur_civiere,DMS_ambulatoire						,DMS_sur_civiere_horaire,DMS_ambulatoire_horaire,Heure_de_l'extraction_(image), Mise_a_jour
01,Bas-Saint-Laurent,Total régional,Total régional, ,52,35,3,1,57,16,9.74488888888889,3.54198757763975,9:44,3:32,08:00:00,2024-03-13T8:45
01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CENTRE HOSPITALIER RÉGIONAL DU GRAND-PORTAGE,51218352,9,5,0,0,10,5,7.57,3.9,7:34,3:54,08:00:00,2024-03-13T8:45
01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL DE MATANE,51218980,7,2,0,0,4,1,8.17,5.94,8:10,5:56,08:00:00,2024-03-13T8:45
01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CLSC DE POHÉNÉGAMOOK,51219418,3,1,0,0,1,0,3.58,0.92,3:34,0:55,08:00:00,2024-03-13T8:45
01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL NOTRE-DAME-DE-FATIMA,51221141,7,3,0,0,10,5,8.02,4.26,8:01,4:15,08:00:00,2024-03-13T8:45
01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL DE NOTRE-DAME-DU-LAC,51221877,5,2,0,0,2,0,9.72,1.6,9:43,1:36,08:00:00,2024-03-13T8:45
01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL D'AMQUI,51226892,6,2,0,0,4,2,7.74,3.03,7:44,3:01,08:00:00,2024-03-13T8:45
01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL RÉGIONAL DE RIMOUSKI,51227882,12,17,3,1,21,2,14.35,5.81,14:21,5:48,08:00:00,2024-03-13T8:45
01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE TROIS-PISTOLES,51236156,3,3,0,0,5,1,3.21,1.6,3:12,1:36,08:00:00,2024-03-13T8:45
02,Saguenay-Lac-Saint-Jean,Total régional,Total régional, ,104,66,4,0,122,44,11.7771794871794,3.93005361930295,11:46,3:55,08:00:00,2024-03-13T8:45
02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL DE CHICOUTIMI,51218394,41,35,3,0,54,13,12.27,4.13,12:16,4:07,08:00:00,2024-03-13T8:45
02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL DE DOLBEAU-MISTASSINI,51219384,10,5,1,0,13,2,9.27,2.35,9:16,2:21,08:00:00,2024-03-13T8:45
